seq,time,sell_pair,sell_pair_volume,buy_pair,buy_pair_volume
11723,09:48:37:500,[529],[1000],[559],[7000]
11724,09:48:38:000,[529],[1000],[560],[1000]
11725,09:48:38:500,[529],[2000],[560],[1000]
11726,09:48:39:000,[529],[2000],[560],[1000]
11727,09:48:39:500,[529],[2000],[560],[1000]
11728,09:48:40:000,[529],[2000],[560],[1000]
11729,09:48:40:500,[529],[2000],[560],[1000]
11730,09:48:41:000,[529],[2000],[560],[1000]
11731,09:48:41:500,[539],[1000],[560],[3000]
11732,09:48:42:000,[529],[3000],[560],[3000]
11733,09:48:42:500,[539],[1000],[560],[3000]
11734,09:48:43:000,[529],[3000],[560],[3000]
11735,09:48:43:500,[539],[1000],[560],[3000]
11736,09:48:44:000,[529],[3000],[560],[3000]
11737,09:48:44:500,[539],[1000],[560],[3000]
11738,09:48:45:000,[529],[3000],[560],[3000]
11739,09:48:45:500,[539],[1000],[560],[3000]
11740,09:48:46:000,[529],[3000],[560],[3000]
11741,09:48:46:500,[539],[1000],[560],[3000]
11742,09:48:47:000,[529],[3000],[560],[3000]
11743,09:48:47:500,[539],[1000],[560],[3000]
11744,09:48:48:000,[529],[3000],[560],[3000]
11745,09:48:48:500,[539],[1000],[560],[3000]
11746,09:48:49:000,[529],[3000],[560],[3000]
11747,09:48:49:500,[539],[1000],[560],[3000]
11748,09:48:50:000,[529],[3000],[560],[3000]
11749,09:48:50:500,[539],[1000],[560],[3000]
11750,09:48:51:000,[529],[3000],[560],[3000]
11751,09:48:51:500,[539],[1000],[560],[3000]
11752,09:48:52:000,[529],[3000],[560],[3000]
11753,09:48:52:500,[539],[1000],[560],[3000]
11754,09:48:53:000,[529],[3000],[560],[3000]
11755,09:48:53:500,[539],[1000],[560],[3000]
11756,09:48:54:000,[529],[3000],[560],[3000]
11757,09:48:54:500,[539],[1000],[560],[3000]
11758,09:48:55:000,[529],[3000],[560],[3000]
11759,09:48:55:500,[539],[1000],[560],[3000]
11760,09:48:56:000,[529],[3000],[560],[3000]
11761,09:48:56:500,[539],[1000],[560],[3000]
11762,09:48:57:000,[529],[3000],[560],[3000]
11763,09:48:57:500,[539],[1000],[560],[3000]
11764,09:48:58:000,[529],[3000],[560],[3000]
11765,09:48:58:500,[539],[1000],[560],[3000]
11766,09:48:59:000,[539],[1000],[560],[3000]
11767,09:48:59:500,[529],[3000],[560],[3000]
11768,09:49:00:000,[539],[1000],[560],[3000]
11769,09:49:00:500,[539],[1000],[560],[3000]
11770,09:49:01:000,[539],[1000],[560],[3000]
11771,09:49:01:500,[539],[1000],[560],[3000]
11772,09:49:02:000,[539],[1000],[560],[3000]
11773,09:49:02:500,[529],[3000],[560],[3000]
11774,09:49:03:000,[539],[1000],[560],[3000]
11775,09:49:03:500,[529],[3000],[560],[3000]
11776,09:49:04:000,[539],[1000],[560],[3000]
11777,09:49:04:500,[529],[3000],[560],[3000]
11778,09:49:05:000,[539],[1000],[560],[3000]
11779,09:49:05:500,[529],[3000],[560],[3000]
11780,09:49:06:000,[539],[1000],[560],[3000]
11781,09:49:06:500,[529],[3000],[560],[3000]
11782,09:49:07:000,[539],[3000],[560],[3000]
11783,09:49:07:500,[539],[3000],[560],[3000]
11784,09:49:08:000,[529],[3000],[560],[1000]
11785,09:49:08:500,[539],[2000],[560],[3000]
11786,09:49:09:000,[539],[2000],[560],[3000]
11787,09:49:09:500,[529],[2000],[560],[6000]
11788,09:49:10:000,[529],[2000],[559],[1000]
11789,09:49:10:500,[540],[1000],[559],[1000]
11790,09:49:11:000,[529],[3000],[559],[1000]
11791,09:49:11:500,[529],[4000],[559],[1000]
11792,09:49:12:000,[540],[1000],[559],[1000]
11793,09:49:12:500,[529],[4000],[559],[1000]
11794,09:49:13:000,[530],[1000],[559],[3000]
11795,09:49:13:500,[530],[1000],[569],[6000]
11796,09:49:14:000,[530],[1000],[569],[6000]
11797,09:49:14:500,[530],[1000],[569],[6000]
11798,09:49:15:000,[530],[1000],[569],[6000]
11799,09:49:15:500,[530],[1000],[569],[6000]
11800,09:49:16:000,[530],[1000],[569],[6000]
11801,09:49:16:500,[530],[1000],[569],[6000]
11802,09:49:17:000,[530],[1000],[569],[6000]
11803,09:49:17:500,[540],[1000],[569],[6000]
11804,09:49:18:000,[540],[1000],[559],[7000]
11805,09:49:18:500,[529],[4000],[559],[5000]
11806,09:49:19:000,[540],[1000],[559],[4000]
11807,09:49:19:500,[529],[3000],[559],[4000]
11808,09:49:20:000,[540],[1000],[559],[4000]
11809,09:49:20:500,[529],[3000],[559],[4000]
11810,09:49:21:000,[529],[3000],[559],[4000]
11811,09:49:21:500,[540],[1000],[559],[5000]
11812,09:49:22:000,[529],[4000],[559],[5000]
11813,09:49:22:500,[540],[1000],[559],[5000]
11814,09:49:23:000,[529],[4000],[559],[5000]
11815,09:49:23:500,[540],[1000],[559],[5000]
11816,09:49:24:000,[529],[4000],[559],[5000]
11817,09:49:24:500,[540],[1000],[559],[5000]
11818,09:49:25:000,[529],[4000],[559],[5000]
11819,09:49:25:500,[540],[1000],[559],[5000]
11820,09:49:26:000,[529],[4000],[559],[5000]
11821,09:49:26:500,[540],[1000],[559],[5000]
11822,09:49:27:000,[540],[1000],[559],[5000]
11823,09:49:27:500,[529],[5000],[559],[5000]
11824,09:49:28:000,[540],[1000],[559],[5000]
11825,09:49:28:500,[529],[4000],[559],[5000]
11826,09:49:29:000,[540],[1000],[559],[5000]
11827,09:49:29:500,[540],[1000],[559],[5000]
11828,09:49:30:000,[540],[1000],[559],[5000]
11829,09:49:30:500,[529],[4000],[559],[5000]
11830,09:49:31:000,[540],[1000],[559],[5000]
11831,09:49:31:500,[540],[1000],[559],[5000]
11832,09:49:32:000,[529],[4000],[559],[5000]
11833,09:49:32:500,[540],[1000],[559],[5000]
11834,09:49:33:000,[529],[4000],[559],[4000]
11835,09:49:33:500,[540],[1000],[559],[5000]
11836,09:49:34:000,[529],[4000],[559],[5000]
11837,09:49:34:500,[540],[1000],[559],[5000]
11838,09:49:35:000,[529],[4000],[559],[5000]
11839,09:49:35:500,[540],[1000],[559],[5000]
11840,09:49:36:000,[529],[4000],[559],[5000]
11841,09:49:36:500,[540],[1000],[559],[5000]
11842,09:49:37:000,[540],[1000],[559],[5000]
11843,09:49:37:500,[540],[1000],[559],[5000]
11844,09:49:38:000,[540],[1000],[559],[5000]
11845,09:49:38:500,[540],[1000],[559],[5000]
11846,09:49:39:000,[540],[1000],[559],[5000]
11847,09:49:39:500,[540],[1000],[559],[5000]
11848,09:49:40:000,[540],[1000],[559],[5000]
11849,09:49:40:500,[540],[1000],[559],[5000]
11850,09:49:41:000,[540],[1000],[559],[5000]
11851,09:49:41:500,[540],[1000],[559],[5000]
11852,09:49:42:000,[540],[1000],[559],[5000]
11853,09:49:42:500,[540],[1000],[559],[5000]
11854,09:49:43:000,[540],[1000],[559],[5000]
11855,09:49:43:500,[540],[1000],[559],[5000]
11856,09:49:44:000,[540],[1000],[559],[5000]
11857,09:49:44:500,[540],[1000],[559],[5000]
11858,09:49:45:000,[540],[1000],[559],[5000]
11859,09:49:45:500,[540],[1000],[559],[5000]
11860,09:49:46:000,[540],[1000],[559],[5000]
11861,09:49:46:500,[540],[1000],[559],[5000]
11862,09:49:47:000,[540],[1000],[559],[5000]
11863,09:49:47:500,[540],[1000],[559],[5000]
11864,09:49:48:000,[540],[1000],[559],[5000]
11865,09:49:48:500,[540],[1000],[559],[5000]
11866,09:49:49:000,[540],[1000],[559],[5000]
11867,09:49:49:500,[540],[1000],[559],[5000]
11868,09:49:50:000,[540],[1000],[559],[5000]
11869,09:49:50:500,[540],[1000],[559],[5000]
11870,09:49:51:000,[540],[1000],[559],[5000]
11871,09:49:51:500,[540],[1000],[559],[5000]
11872,09:49:52:000,[540],[1000],[559],[5000]
11873,09:49:52:500,[540],[1000],[559],[5000]
11874,09:49:53:000,[540],[1000],[559],[5000]
11875,09:49:53:500,[540],[1000],[559],[5000]
11876,09:49:54:000,[540],[1000],[559],[5000]
11877,09:49:54:500,[540],[1000],[559],[5000]
11878,09:49:55:000,[540],[1000],[559],[5000]
11879,09:49:55:500,[540],[1000],[559],[5000]
11880,09:49:56:000,[530],[1000],[559],[5000]
11881,09:49:56:500,[530],[2000],[559],[3000]
11882,09:49:57:000,[530],[2000],[559],[3000]
11883,09:49:57:500,[530],[2000],[559],[3000]
11884,09:49:58:000,[530],[2000],[559],[3000]
11885,09:49:58:500,[530],[2000],[559],[4000]
11886,09:49:59:000,[530],[1000],[559],[4000]
11887,09:49:59:500,[530],[1000],[559],[3000]
11888,09:50:00:000,[530],[1000],[559],[3000]
11889,09:50:00:500,[530],[1000],[559],[3000]
11890,09:50:01:000,[530],[1000],[559],[3000]
11891,09:50:01:500,[530],[1000],[559],[3000]
11892,09:50:02:000,[530],[1000],[559],[3000]
11893,09:50:02:500,[530],[1000],[559],[3000]
11894,09:50:03:000,[530],[1000],[559],[3000]
11895,09:50:03:500,[530],[1000],[559],[3000]
11896,09:50:04:000,[530],[1000],[559],[3000]
11897,09:50:04:500,[530],[1000],[559],[3000]
11898,09:50:05:000,[530],[1000],[559],[3000]
11899,09:50:05:500,[530],[1000],[559],[3000]
11900,09:50:06:000,[530],[1000],[559],[3000]
11901,09:50:06:500,[530],[2000],[559],[4000]
11902,09:50:07:000,[530],[2000],[559],[3000]
11903,09:50:07:500,[530],[2000],[559],[3000]
11904,09:50:08:500,[530],[2000],[559],[3000]
11905,09:50:09:000,[530],[2000],[559],[3000]
11906,09:50:09:500,[520],[2000],[559],[6000]
11907,09:50:10:000,[529],[2000],[560],[6000]
11908,09:50:10:500,[529],[4000],[560],[7000]
11909,09:50:11:000,[529],[4000],[560],[7000]
11910,09:50:11:500,[529],[4000],[560],[7000]
11911,09:50:12:000,[529],[4000],[560],[7000]
11912,09:50:12:500,[529],[4000],[560],[7000]
11913,09:50:13:000,[529],[4000],[560],[8000]
11914,09:50:13:500,[529],[4000],[560],[8000]
11915,09:50:14:000,[529],[4000],[560],[8000]
11916,09:50:14:500,[529],[4000],[560],[8000]
11917,09:50:15:000,[529],[4000],[560],[8000]
11918,09:50:15:500,[529],[5000],[560],[8000]
11919,09:50:16:000,[529],[5000],[560],[8000]
11920,09:50:16:500,[529],[5000],[560],[8000]
11921,09:50:17:000,[529],[5000],[560],[8000]
11922,09:50:17:500,[529],[5000],[560],[8000]
11923,09:50:18:000,[540],[3000],[559],[14000]
11924,09:50:18:500,[530],[3000],[559],[13000]
11925,09:50:19:000,[530],[4000],[559],[14000]
11926,09:50:19:500,[520],[4000],[559],[14000]
11927,09:50:20:000,[530],[4000],[559],[14000]
11928,09:50:20:500,[530],[4000],[559],[14000]
11929,09:50:21:000,[529],[2000],[550],[3000]
11930,09:50:21:500,[529],[1000],[560],[3000]
11931,09:50:22:000,[529],[1000],[560],[3000]
11932,09:50:22:500,[529],[1000],[560],[3000]
11933,09:50:23:000,[529],[1000],[560],[3000]
11934,09:50:23:500,[529],[1000],[560],[3000]
11935,09:50:24:000,[529],[1000],[560],[3000]
11936,09:50:24:500,[529],[1000],[560],[3000]
11937,09:50:25:000,[529],[1000],[560],[3000]
11938,09:50:25:500,[529],[1000],[560],[3000]
11939,09:50:26:000,[529],[1000],[560],[3000]
11940,09:50:26:500,[529],[1000],[560],[3000]
11941,09:50:27:000,[529],[1000],[560],[3000]
11942,09:50:27:500,[529],[1000],[560],[3000]
11943,09:50:28:000,[529],[1000],[560],[3000]
11944,09:50:28:500,[529],[1000],[560],[3000]
11945,09:50:29:000,[529],[1000],[560],[3000]
11946,09:50:29:500,[529],[1000],[560],[4000]
11947,09:50:30:000,[529],[1000],[560],[4000]
11948,09:50:30:500,[529],[1000],[560],[4000]
11949,09:50:31:000,[529],[1000],[560],[4000]
11950,09:50:31:500,[529],[1000],[560],[4000]
11951,09:50:32:000,[529],[1000],[560],[4000]
11952,09:50:32:500,[529],[2000],[560],[5000]
11953,09:50:33:000,[529],[1000],[560],[5000]
11954,09:50:33:500,[529],[1000],[560],[5000]
11955,09:50:34:000,[529],[1000],[560],[5000]
11956,09:50:34:500,[529],[1000],[560],[5000]
11957,09:50:35:000,[529],[1000],[560],[5000]
11958,09:50:35:500,[529],[1000],[560],[5000]
11959,09:50:36:000,[529],[1000],[560],[5000]
11960,09:50:36:500,[529],[1000],[550],[2000]
11961,09:50:37:000,[520],[7000],[559],[14000]
11962,09:50:37:500,[529],[1000],[559],[14000]
11963,09:50:38:000,[520],[4000],[559],[14000]
11964,09:50:38:500,[520],[4000],[559],[14000]
11965,09:50:39:000,[520],[4000],[559],[13000]
11966,09:50:39:500,[520],[4000],[559],[13000]
11967,09:50:40:000,[520],[4000],[559],[13000]
11968,09:50:40:500,[520],[3000],[559],[13000]
11969,09:50:41:000,[530],[3000],[559],[13000]
11970,09:50:41:500,[530],[3000],[559],[13000]
11971,09:50:42:000,[530],[3000],[559],[13000]
11972,09:50:42:500,[530],[3000],[559],[13000]
11973,09:50:43:000,[530],[3000],[559],[13000]
11974,09:50:43:500,[530],[3000],[559],[13000]
11975,09:50:44:000,[530],[3000],[559],[13000]
11976,09:50:44:500,[530],[3000],[559],[13000]
11977,09:50:45:000,[530],[3000],[559],[13000]
11978,09:50:45:500,[530],[3000],[559],[13000]
11979,09:50:46:000,[530],[3000],[559],[13000]
11980,09:50:46:500,[530],[3000],[559],[13000]
11981,09:50:47:000,[530],[3000],[559],[13000]
11982,09:50:47:500,[530],[3000],[559],[12000]
11983,09:50:48:000,[530],[3000],[559],[12000]
11984,09:50:48:500,[530],[3000],[559],[12000]
11985,09:50:49:000,[530],[3000],[559],[10000]
11986,09:50:49:500,[530],[3000],[559],[10000]
11987,09:50:50:000,[530],[3000],[559],[11000]
11988,09:50:50:500,[530],[3000],[559],[11000]
11989,09:50:51:000,[530],[3000],[559],[11000]
11990,09:50:51:500,[530],[3000],[559],[11000]
11991,09:50:52:000,[530],[3000],[559],[10000]
11992,09:50:52:500,[530],[3000],[559],[10000]
11993,09:50:53:000,[530],[3000],[559],[10000]
11994,09:50:53:500,[530],[3000],[559],[10000]
11995,09:50:54:000,[530],[3000],[559],[10000]
11996,09:50:54:500,[530],[3000],[559],[10000]
11997,09:50:55:000,[530],[3000],[559],[10000]
11998,09:50:55:500,[530],[3000],[559],[10000]
11999,09:50:56:000,[530],[3000],[559],[10000]
12000,09:50:56:500,[540],[3000],[569],[4000]
12001,09:50:57:000,[520],[1000],[560],[3000]
12002,09:50:57:500,[529],[2000],[560],[3000]
12003,09:50:58:000,[529],[2000],[560],[3000]
12004,09:50:58:500,[529],[1000],[559],[3000]
12005,09:50:59:000,[529],[1000],[570],[5000]
12006,09:50:59:500,[529],[1000],[560],[6000]
12007,09:51:00:000,[529],[1000],[560],[6000]
12008,09:51:00:500,[529],[1000],[560],[6000]
12009,09:51:01:000,[529],[1000],[560],[4000]
12010,09:51:01:500,[529],[1000],[560],[4000]
12011,09:51:02:000,[529],[1000],[560],[4000]
12012,09:51:02:500,[529],[1000],[560],[4000]
12013,09:51:03:000,[529],[1000],[560],[4000]
12014,09:51:03:500,[529],[1000],[560],[4000]
12015,09:51:04:000,[529],[1000],[560],[4000]
12016,09:51:04:500,[529],[2000],[560],[4000]
12017,09:51:05:000,[529],[2000],[560],[4000]
12018,09:51:05:500,[529],[2000],[560],[4000]
12019,09:51:06:000,[529],[2000],[560],[4000]
12020,09:51:06:500,[529],[2000],[560],[4000]
12021,09:51:07:000,[529],[2000],[560],[4000]
12022,09:51:07:500,[529],[2000],[560],[4000]
12023,09:51:08:000,[529],[2000],[560],[4000]
12024,09:51:08:500,[529],[2000],[560],[4000]
12025,09:51:09:000,[529],[2000],[550],[1000]
12026,09:51:09:500,[529],[2000],[560],[1000]
12027,09:51:10:000,[529],[2000],[560],[1000]
12028,09:51:10:500,[529],[2000],[560],[1000]
12029,09:51:11:000,[529],[2000],[560],[1000]
12030,09:51:11:500,[529],[2000],[550],[1000]
12031,09:51:12:000,[529],[2000],[559],[3000]
12032,09:51:12:500,[540],[1000],[559],[3000]
12033,09:51:13:000,[540],[1000],[559],[3000]
12034,09:51:13:500,[529],[2000],[559],[3000]
12035,09:51:14:000,[529],[3000],[550],[3000]
12036,09:51:14:500,[529],[3000],[559],[3000]
12037,09:51:15:000,[529],[3000],[559],[3000]
12038,09:51:15:500,[529],[3000],[559],[3000]
12039,09:51:16:000,[529],[1000],[570],[1000]
12040,09:51:16:500,[530],[2000],[559],[2000]
12041,09:51:17:000,[520],[2000],[559],[5000]
12042,09:51:17:500,[529],[1000],[560],[3000]
12043,09:51:18:000,[529],[1000],[560],[3000]
12044,09:51:18:500,[529],[1000],[560],[3000]
12045,09:51:19:000,[529],[1000],[560],[1000]
12046,09:51:19:500,[529],[1000],[560],[1000]
12047,09:51:20:000,[529],[1000],[560],[1000]
12048,09:51:20:500,[529],[1000],[560],[1000]
12049,09:51:21:000,[529],[1000],[560],[1000]
12050,09:51:21:500,[529],[1000],[560],[1000]
12051,09:51:22:000,[529],[1000],[560],[1000]
12052,09:51:22:500,[529],[1000],[560],[1000]
12053,09:51:23:000,[529],[1000],[560],[1000]
12054,09:51:23:500,[529],[1000],[560],[1000]
12055,09:51:24:000,[529],[1000],[560],[1000]
12056,09:51:24:500,[529],[1000],[560],[1000]
12057,09:51:25:000,[529],[1000],[560],[1000]
12058,09:51:25:500,[520],[1000],[560],[5000]
12059,09:51:26:000,[520],[2000],[550],[2000]
12060,09:51:26:500,[520],[7000],[560],[6000]
12061,09:51:27:000,[520],[2000],[560],[6000]
12062,09:51:27:500,[520],[2000],[560],[6000]
12063,09:51:28:000,[520],[2000],[560],[7000]
12064,09:51:29:000,[520],[1000],[560],[6000]
12065,09:51:29:500,[520],[1000],[560],[6000]
12066,09:51:30:000,[529],[1000],[550],[7000]
12067,09:51:30:500,[529],[1000],[550],[7000]
12068,09:51:31:000,[529],[1000],[550],[7000]
12069,09:51:31:500,[529],[1000],[550],[7000]
12070,09:51:32:000,[529],[1000],[560],[8000]
12071,09:51:32:500,[529],[1000],[560],[7000]
12072,09:51:33:000,[529],[1000],[550],[8000]
12073,09:51:33:500,[529],[1000],[550],[7000]
12074,09:51:34:000,[529],[1000],[550],[7000]
12075,09:51:34:500,[529],[1000],[550],[7000]
12076,09:51:35:000,[529],[1000],[550],[7000]
12077,09:51:35:500,[529],[1000],[550],[7000]
12078,09:51:36:000,[529],[1000],[550],[7000]
12079,09:51:36:500,[529],[1000],[550],[7000]
12080,09:51:37:000,[529],[2000],[550],[6000]
12081,09:51:37:500,[529],[2000],[550],[6000]
12082,09:51:38:000,[529],[2000],[550],[6000]
12083,09:51:38:500,[529],[2000],[550],[6000]
12084,09:51:39:000,[529],[2000],[550],[6000]
12085,09:51:39:500,[529],[2000],[550],[6000]
12086,09:51:40:000,[539],[1000],[560],[6000]
12087,09:51:40:500,[529],[1000],[560],[6000]
12088,09:51:41:000,[529],[1000],[560],[6000]
12089,09:51:41:500,[529],[1000],[560],[6000]
12090,09:51:42:000,[529],[1000],[560],[6000]
12091,09:51:42:500,[529],[1000],[560],[6000]
12092,09:51:43:000,[529],[1000],[560],[6000]
12093,09:51:43:500,[529],[1000],[560],[6000]
12094,09:51:44:000,[529],[1000],[560],[6000]
12095,09:51:44:500,[529],[1000],[560],[6000]
12096,09:51:45:000,[529],[1000],[560],[6000]
12097,09:51:45:500,[529],[1000],[550],[6000]
12098,09:51:46:000,[529],[1000],[560],[6000]
12099,09:51:46:500,[520],[5000],[550],[6000]
12100,09:51:47:000,[529],[1000],[550],[6000]
12101,09:51:47:500,[529],[1000],[560],[7000]
12102,09:51:48:000,[529],[1000],[560],[6000]
12103,09:51:48:500,[529],[1000],[550],[6000]
12104,09:51:49:000,[529],[1000],[560],[6000]
12105,09:51:49:500,[529],[1000],[550],[6000]
12106,09:51:50:000,[520],[10000],[550],[6000]
12107,09:51:50:500,[529],[1000],[550],[6000]
12108,09:51:51:000,[520],[11000],[550],[6000]
12109,09:51:51:500,[529],[1000],[550],[6000]
12110,09:51:52:000,[520],[11000],[550],[6000]
12111,09:51:52:500,[529],[1000],[550],[6000]
12112,09:51:53:000,[520],[10000],[550],[6000]
12113,09:51:53:500,[529],[1000],[550],[6000]
12114,09:51:54:000,[520],[10000],[550],[6000]
12115,09:51:54:500,[529],[1000],[550],[6000]
12116,09:51:55:000,[520],[10000],[550],[6000]
12117,09:51:55:500,[529],[1000],[550],[6000]
12118,09:51:56:000,[520],[10000],[550],[6000]
12119,09:51:56:500,[520],[10000],[550],[6000]
12120,09:51:57:000,[529],[1000],[550],[6000]
12121,09:51:57:500,[520],[10000],[550],[6000]
12122,09:51:58:000,[529],[1000],[550],[6000]
12123,09:51:58:500,[520],[11000],[550],[6000]
12124,09:51:59:000,[529],[1000],[550],[6000]
12125,09:51:59:500,[529],[1000],[550],[6000]
12126,09:52:00:000,[529],[1000],[550],[6000]
12127,09:52:00:500,[529],[1000],[550],[6000]
12128,09:52:01:000,[529],[1000],[550],[6000]
12129,09:52:01:500,[529],[1000],[550],[6000]
12130,09:52:02:000,[520],[2000],[550],[1000]
12131,09:52:02:500,[529],[1000],[550],[1000]
12132,09:52:03:000,[529],[1000],[550],[1000]
12133,09:52:03:500,[529],[1000],[550],[1000]
12134,09:52:04:000,[529],[1000],[559],[4000]
12135,09:52:04:500,[529],[1000],[559],[4000]
12136,09:52:05:000,[529],[2000],[550],[4000]
12137,09:52:05:500,[529],[2000],[559],[4000]
12138,09:52:06:000,[529],[2000],[559],[4000]
12139,09:52:06:500,[529],[2000],[559],[4000]
12140,09:52:07:000,[529],[1000],[559],[4000]
12141,09:52:07:500,[529],[1000],[559],[4000]
12142,09:52:08:000,[529],[1000],[559],[4000]
12143,09:52:08:500,[529],[1000],[559],[4000]
12144,09:52:09:000,[529],[1000],[559],[4000]
12145,09:52:09:500,[529],[1000],[559],[4000]
12146,09:52:10:000,[529],[1000],[559],[4000]
12147,09:52:10:500,[529],[1000],[559],[4000]
12148,09:52:11:000,[529],[1000],[559],[4000]
12149,09:52:11:500,[529],[1000],[559],[4000]
12150,09:52:12:000,[529],[1000],[550],[4000]
12151,09:52:12:500,[529],[1000],[559],[4000]
12152,09:52:13:000,[529],[1000],[559],[4000]
12153,09:52:13:500,[529],[1000],[550],[4000]
12154,09:52:14:000,[509],[2000],[559],[4000]
12155,09:52:14:500,[519],[2000],[550],[2000]
12156,09:52:15:000,[520],[1000],[550],[2000]
12157,09:52:15:500,[529],[1000],[570],[7000]
12158,09:52:16:000,[520],[1000],[560],[7000]
12159,09:52:16:500,[520],[1000],[560],[7000]
12160,09:52:17:000,[520],[1000],[560],[7000]
12161,09:52:17:500,[520],[1000],[560],[7000]
12162,09:52:18:000,[520],[1000],[560],[7000]
12163,09:52:18:500,[520],[1000],[560],[7000]
12164,09:52:19:000,[520],[1000],[560],[7000]
12165,09:52:19:500,[520],[1000],[560],[7000]
12166,09:52:20:000,[520],[1000],[560],[7000]
12167,09:52:20:500,[520],[1000],[560],[7000]
12168,09:52:21:000,[520],[1000],[560],[7000]
12169,09:52:21:500,[520],[1000],[560],[7000]
12170,09:52:22:000,[520],[1000],[560],[7000]
12171,09:52:22:500,[520],[1000],[560],[7000]
12172,09:52:23:000,[520],[1000],[560],[7000]
12173,09:52:23:500,[520],[1000],[560],[7000]
12174,09:52:24:000,[520],[1000],[560],[7000]
12175,09:52:24:500,[520],[1000],[560],[7000]
12176,09:52:25:000,[529],[1000],[560],[6000]
12177,09:52:25:500,[529],[1000],[560],[6000]
12178,09:52:26:000,[529],[1000],[560],[6000]
12179,09:52:26:500,[529],[1000],[560],[6000]
12180,09:52:27:000,[529],[1000],[560],[6000]
